title,category,link
Most Gulf markets rise ahead of US economic data,Middle East,https://www.reuters.com/world/middle-east/most-gulf-markets-rise-ahead-us-economic-data-2025-01-07/
Global crude exports dip as trade routes reshuffle again,Middle East,https://www.reuters.com/business/energy/global-crude-exports-dip-trade-routes-reshuffle-again-2025-01-07/
"Exclusive: US shifts some military aid to Lebanon from Egypt, letter says",Middle East,https://www.reuters.com/world/us/us-shifts-some-military-aid-lebanon-egypt-letter-says-2025-01-06/
Saudi Arabia sells $12 billion 3-part bond amid strong demand,Middle East,https://www.reuters.com/world/middle-east/saudi-arabia-sells-12-billion-3-part-bond-amid-strong-demand-2025-01-07/
UAE agrees to roll over payment of $2 bln due by Pakistan,Middle East,https://www.reuters.com/world/uae-agrees-roll-over-payment-2-bln-due-by-pakistan-2025-01-07/
Blinken calls for push to get Gaza truce deal over 'finish line',Middle East,https://www.reuters.com/world/middle-east/blinken-calls-push-get-gaza-truce-deal-over-finish-line-2025-01-06/
Three Israelis killed in northern West Bank shooting,Middle East,https://www.reuters.com/world/middle-east/three-israelis-killed-northern-west-bank-shooting-army-pursuing-suspects-2025-01-06/
UN envoy arrives in Yemeni capital in bid to quell tensions,Middle East,https://www.reuters.com/world/middle-east/un-envoy-arrives-yemeni-capital-bid-quell-tensions-2025-01-06/
"Emirati, Syrian foreign ministers discuss bolstering ties on UAE visit",Middle East,https://www.reuters.com/world/middle-east/emirati-syrian-foreign-ministers-discuss-bolstering-ties-uae-visit-2025-01-06/
Turkey says eradication of Kurdish YPG militia in Syria 'imminent',Middle East,https://www.reuters.com/world/middle-east/turkey-says-eradication-kurdish-ypg-militia-syria-imminent-2025-01-06/
"Dar Global plans US, Greece projects after Trump Organization deals",Middle East,https://www.reuters.com/business/dar-global-plans-us-greece-projects-after-trump-organization-deals-2025-01-07/
US says anti-ISIS operation in Iraq kills coalition soldier,Middle East,https://www.reuters.com/world/middle-east/us-says-anti-isis-operation-iraq-kills-coalition-soldier-2025-01-06/
"Explainer: Syria's new leaders face economy decimated by war, sanctions",Middle East,https://www.reuters.com/world/middle-east/syrias-new-leaders-face-economy-decimated-by-war-sanctions-2025-01-06/
"Turkey's Erdogan says price hikes driven by greed, calls for public boycott of overpricing",Middle East,https://www.reuters.com/world/middle-east/turkeys-erdogan-says-price-hikes-driven-by-greed-calls-public-boycott-2025-01-06/
ICRC to expand Syria humanitarian efforts beyond $100 mln programme,Middle East,https://www.reuters.com/world/middle-east/icrc-expand-syria-humanitarian-efforts-beyond-100-mln-programme-2025-01-06/
US dramatically shrinks Guantanamo prisoner population to 15 men,Middle East,https://www.reuters.com/world/us/us-sends-11-guantanamo-bay-detainees-oman-leaving-just-15-2025-01-06/
US envoy Hochstein says Israeli army withdrawals from western Lebanon to continue until military fully out,Middle East,https://www.reuters.com/world/middle-east/us-envoy-hochstein-says-israeli-army-withdrawals-western-lebanon-continue-until-2025-01-06/
"Iran's nuclear programme nearing point of no return, France's Macron says",Middle East,https://www.reuters.com/world/europe/iran-nuclear-programme-nearing-point-no-return-frances-macron-says-2025-01-06/
"Syria unable to import wheat or fuel due to US sanctions, trade minister says",Middle East,https://www.reuters.com/world/middle-east/syria-unable-import-wheat-or-fuel-due-us-sanctions-trade-minister-says-2025-01-06/
World Food Programme condemns Israeli attack on its Gaza convoy,Middle East,https://www.reuters.com/world/middle-east/world-food-programme-condemns-israeli-attack-its-convoy-gaza-2025-01-06/
"Bank of Israel holds rates on high inflation, economic uncertainty",Middle East,https://www.reuters.com/markets/rates-bonds/bank-israel-holds-rates-again-with-inflation-still-above-target-2025-01-06/
Iran tells France to review 'unconstructive' approach ahead of meeting,Middle East,https://www.reuters.com/world/iran-tells-france-review-unconstructive-approach-ahead-meeting-2025-01-08/
"EU could lift some Syria sanctions quickly, France says",Middle East,https://www.reuters.com/world/eu-could-lift-some-syria-sanctions-quickly-france-says-2025-01-08/
"Hamas stands by demand for end to Gaza war under hostage deal, as Trump deadline nears",Middle East,https://www.reuters.com/world/middle-east/hamas-stands-by-demand-end-gaza-war-under-hostage-deal-trump-deadline-approaches-2025-01-07/
"Lebanon to extradite son of late Muslim cleric al-Qaradawi to UAE, PM's office says",Middle East,https://www.reuters.com/world/middle-east/lebanon-extradite-son-late-senior-muslim-cleric-al-qaradawi-uae-pms-office-says-2025-01-07/
"Germany pushing for EU to relax sanctions on Syria, sources say",Middle East,https://www.reuters.com/world/europe/germany-pushing-eu-relax-sanctions-syria-ft-reports-2025-01-07/
Trump Middle East envoy predicts 'good things' to announce on Gaza hostages before inauguration,Middle East,https://www.reuters.com/world/middle-east/trump-middle-east-envoy-predicts-good-things-announce-gaza-hostages-before-2025-01-07/
"Exclusive: Qatar plans to help boost Syrian government salaries, sources say",Middle East,https://www.reuters.com/world/middle-east/qatar-plans-help-boost-syrian-government-salaries-sources-say-2025-01-07/
Exclusive: UAE discusses post-war Gaza government with US and Israel,Middle East,https://www.reuters.com/world/uae-in-talks-with-us-israel-about-provisional-government-post-war-gaza-2025-01-07/
Indonesia signs deal with Qatar investor to build 1 million affordable homes,Middle East,https://www.reuters.com/world/indonesia-signs-deal-with-qatar-investor-build-1-million-affordable-homes-2025-01-08/
Three Palestinian militants killed in West Bank as Israeli operations intensify,Middle East,https://www.reuters.com/world/middle-east/three-palestinians-killed-west-bank-israeli-military-operations-intensify-2025-01-07/
Most Gulf bourses ease on US rate outlook,Middle East,https://www.reuters.com/world/middle-east/most-gulf-bourses-ease-us-rate-outlook-2025-01-08/
"Oil rises on tighter OPEC supply, US jobs data",Middle East,https://www.reuters.com/business/energy/oil-prices-up-tighter-opec-supply-us-jobs-data-2025-01-08/
Israel says no foreign courts have warrants issued against reservists,Middle East,https://www.reuters.com/world/middle-east/israel-says-no-foreign-courts-have-warrants-issued-against-reservists-2025-01-07/
Turkey says it will mount offensive against Kurdish YPG if demands not met,Middle East,https://www.reuters.com/world/middle-east/turkey-says-it-will-mount-offensive-against-kurdish-ypg-if-group-does-not-meet-2025-01-07/
"Syria to take time organising national dialogue, foreign minister says",Middle East,https://www.reuters.com/world/middle-east/syria-take-time-organising-national-dialogue-foreign-minister-says-2025-01-07/
Erdogan tells Iraqi Kurdish PM that Turkey working to keep Syria secure,Middle East,https://www.reuters.com/world/middle-east/erdogan-tells-iraqi-kurdish-pm-that-turkey-working-keep-syria-secure-2025-01-07/
"UAE, Israeli foreign ministers meet to discuss Gaza humanitarian crisis",Middle East,https://www.reuters.com/world/middle-east/uae-israeli-foreign-ministers-meet-discuss-gaza-humanitarian-crisis-2025-01-07/
"Lebanese army chief edges towards presidency, Lebanese sources say",Middle East,https://www.reuters.com/world/middle-east/with-hezbollah-weakened-lebanon-hold-presidential-vote-2025-01-08/
"Turkey planning to start flights to Damascus in coming days, minister says",Middle East,https://www.reuters.com/world/middle-east/turkey-planning-start-flights-damascus-coming-days-minister-says-2025-01-09/
"Ramping up criticism of Israel, Pope calls situation in Gaza 'shameful'",Middle East,https://www.reuters.com/world/middle-east/pope-ramping-up-criticism-israel-calls-situation-gaza-shameful-2025-01-09/
Saudi Aramco and Sonatrach cut LPG prices for January,Middle East,https://www.reuters.com/business/energy/saudi-aramco-sonatrach-cut-lpg-prices-january-2025-01-09/
"Clashes between pro-Turkey and Kurdish forces in Syria leave 37 dead, AFP reports",Middle East,https://www.reuters.com/world/middle-east/clashes-between-pro-turkey-kurdish-forces-syria-leave-37-dead-afp-reports-2025-01-09/
"Italian journalist Sala freed from Iran prison, returns home",Middle East,https://www.reuters.com/world/italian-journalist-cecilia-sala-freed-iran-prison-italian-pm-office-says-2025-01-08/
"Turkey to tell U.S. that Syria needs to be rid of terrorists, Turkish source says",Middle East,https://www.reuters.com/world/turkey-tell-us-that-syria-needs-be-rid-terrorists-turkish-source-says-2025-01-09/
Major Gulf markets mixed on US economic data,Middle East,https://www.reuters.com/world/middle-east/major-gulf-markets-mixed-us-economic-data-2025-01-09/
Israeli strikes kill dozens in Gaza amid stepped up ceasefire push,Middle East,https://www.reuters.com/world/middle-east/israeli-strikes-kill-dozens-gaza-us-pushes-ceasefire-2025-01-08/
Singapore says 3 men detained since October for seeking to join Middle East conflict,Middle East,https://www.reuters.com/world/asia-pacific/singapore-says-3-men-detained-since-october-seeking-join-middle-east-conflict-2025-01-09/
Israeli military tightens media rules over war crimes prosecution concern,Middle East,https://www.reuters.com/world/middle-east/israeli-military-tightens-media-rules-over-war-crimes-prosecution-concern-2025-01-08/
Italy says no US extradition request for detained Iranian businessman so far,Middle East,https://www.reuters.com/world/italy-says-no-us-extradition-request-detained-iranian-businessman-so-far-2025-01-09/
"US, French troops could secure Syria's northern border, Syrian Kurdish official says",Middle East,https://www.reuters.com/world/us-french-troops-could-secure-syrias-northern-border-syrian-kurdish-official-2025-01-08/
"Saudi crude oil supply to China set to fall in Feb vs Jan, sources say",Middle East,https://www.reuters.com/business/energy/saudi-crude-oil-supply-china-set-fall-feb-vs-jan-sources-say-2025-01-09/
"Hamas armed wing claims responsibility for Monday West Bank shooting, statement says",Middle East,https://www.reuters.com/world/middle-east/hamas-armed-wing-claims-responsibility-monday-west-bank-shooting-statement-says-2025-01-08/
"Three Palestinians, including two children, killed in West Bank, according to WAFA",Middle East,https://www.reuters.com/world/middle-east/three-palestinians-including-two-children-killed-west-bank-according-wafa-2025-01-08/
"Turkey's pro-Kurdish party to visit jailed militant leader again, party sources say",Middle East,https://www.reuters.com/world/middle-east/turkeys-pro-kurdish-party-visit-jailed-militant-leader-again-party-sources-say-2025-01-08/
Who's in the frame to be Lebanon's next president?,Middle East,https://www.reuters.com/world/middle-east/whos-frame-be-lebanons-next-president-2025-01-08/
Israeli troops recover body of Gaza hostage with signs son also killed,Middle East,https://www.reuters.com/world/middle-east/israeli-troops-recover-body-gaza-hostage-with-signs-son-also-killed-2025-01-08/
"After US exemption, UN says more significant Syria sanctions work needed",Middle East,https://www.reuters.com/world/middle-east/after-us-exemption-un-says-more-significant-syria-sanctions-work-needed-2025-01-08/
UK Athletics charged over 2017 death of Paralympic athlete,Middle East,https://www.reuters.com/world/uk/uk-athletics-charged-over-2017-death-paralympic-athlete-2025-01-08/
Third man arrested over attack on Iran International journalist in London,Middle East,https://www.reuters.com/world/uk/third-man-arrested-over-attack-iran-international-journalist-london-2025-01-08/
German customs confiscate 90 kg of luxury Dubai chocolate,Middle East,https://www.reuters.com/world/europe/german-customs-confiscate-90-kg-luxury-dubai-chocolate-2025-01-08/
UAE puts 19 individuals and UK entities on terrorism list for Muslim Brotherhood affiliations,Middle East,https://www.reuters.com/world/uae-puts-19-individuals-uk-entities-terrorism-list-muslim-brotherhood-2025-01-08/
"Exclusive: Western powers warn Syria over foreign jihadists in army, sources say",Middle East,https://www.reuters.com/world/middle-east/western-powers-warn-syria-over-foreign-jihadists-army-sources-say-2025-01-10/
"With UNRWA fate unclear, UN and Israel argue over who's responsible for Palestinians",Middle East,https://www.reuters.com/world/middle-east/with-unrwa-fate-unclear-un-israel-argue-over-whos-responsible-palestinians-2025-01-10/
Lebanese president to consult on new prime minister from Monday,Middle East,https://www.reuters.com/world/middle-east/lebanese-president-consult-new-prime-minister-monday-2025-01-10/
Turkey says Syria should be given chance to address Kurdish militant presence,Middle East,https://www.reuters.com/world/middle-east/turkey-says-syria-should-be-given-chance-address-kurdish-militant-presence-2025-01-10/
US House votes to sanction International Criminal Court over Israel,Middle East,https://www.reuters.com/world/us-house-votes-sanction-international-criminal-court-over-israel-2025-01-09/
Israel bombs power station and two ports in Houthi-controlled Yemen,Middle East,https://www.reuters.com/world/middle-east/airstrikes-target-hezyaz-power-station-sanaa-houthis-al-masirah-tv-reports-2025-01-10/
Italy foreign minister proposes setting aside EU sanctions on Syria,Middle East,https://www.reuters.com/world/italy-foreign-minister-proposes-setting-aside-eu-sanctions-syria-2025-01-10/
"Five killed in Israeli strike on southern Lebanon, health ministry says",Middle East,https://www.reuters.com/world/middle-east/least-two-killed-israeli-strike-southern-lebanon-health-ministry-says-2025-01-10/
"Gaza war death toll could be 40% higher, says study",Middle East,https://www.reuters.com/world/middle-east/gaza-war-toll-likely-significantly-undercounts-deaths-says-study-2025-01-09/
"Lebanon's Mikati to meet Syrian leader Sharaa in Damascus, Lebanese sources say",Middle East,https://www.reuters.com/world/middle-east/lebanons-mikati-meet-syrian-leader-sharaa-damascus-lebanese-sources-say-2025-01-10/
France summons Iranian ambassador over hostages,Middle East,https://www.reuters.com/world/france-summons-iranian-ambassador-over-hostages-2025-01-10/
"Stampede kills four people, injures 16 in Umayyad Mosque in Damascus",Middle East,https://www.reuters.com/world/middle-east/stampede-kills-three-women-injures-five-children-umayyad-mosque-damascus-2025-01-10/
Switzerland seeks answers from Iran after traveller dies in prison,Middle East,https://www.reuters.com/world/swiss-demand-answers-iran-after-tourist-dies-prison-2025-01-10/
Efforts to end Kurdish militant conflict in Turkey face Syria test,Middle East,https://www.reuters.com/world/middle-east/efforts-end-kurdish-militant-conflict-turkey-face-syria-test-2025-01-10/
Emirati billionaire and Trump ally sees more Gulf investments into US under new president,Middle East,https://www.reuters.com/business/emirati-billionaire-trump-ally-sees-more-gulf-investments-into-us-under-new-2025-01-10/
TotalEnergies begins construction on Iraq gas project,Middle East,https://www.reuters.com/business/energy/totalenergies-begins-construction-iraq-gas-project-2025-01-10/
UAE shares mixed ahead of US jobs data,Middle East,https://www.reuters.com/world/middle-east/uae-shares-mixed-ahead-us-jobs-data-2025-01-10/
"Turkey detains pro-Kurdish mayor in southern district, police and party say",Middle East,https://www.reuters.com/world/middle-east/turkey-detains-pro-kurdish-mayor-southern-district-police-party-say-2025-01-10/
"US, Arab mediators make some progress in Gaza talks, no deal yet, sources say",Middle East,https://www.reuters.com/world/middle-east/us-arab-mediators-make-some-progress-gaza-peace-talks-no-deal-yet-sources-say-2025-01-09/
Security operations in Jenin put spotlight on Palestinian Authority,Middle East,https://www.reuters.com/world/middle-east/security-operations-jenin-put-spotlight-palestinian-authority-2025-01-09/
"Lebanon's army chief elected president, showing weakened Hezbollah",Middle East,https://www.reuters.com/world/middle-east/lebanese-lawmakers-start-voting-new-president-2025-01-09/
"Who is Joseph Aoun, the Lebanese army commander elected president?",Middle East,https://www.reuters.com/world/middle-east/who-is-joseph-aoun-lebanese-army-commander-elected-president-2025-01-09/
Cyprus leaders to meet on Jan 20 for talks on new checkpoint crossings,Middle East,https://www.reuters.com/world/middle-east/cyprus-leaders-meet-jan-20-talks-new-checkpoint-crossings-2025-01-10/
Ryanair plans to fly full summer schedule from Tel Aviv,Middle East,https://www.reuters.com/business/aerospace-defense/ryanair-plans-fly-full-summer-schedule-tel-aviv-2025-01-09/
Polish government says it will ensure representatives of Israel can visit Auschwitz safely,Middle East,https://www.reuters.com/world/polish-president-wants-icc-indictee-netanyahu-be-able-go-auschwitz-anniversary-2025-01-09/
"Cyprus hosts Israeli President, UAE foreign minister, discusses regional stability",Middle East,https://www.reuters.com/world/cyprus-hosts-israeli-president-uae-foreign-minister-discusses-regional-stability-2025-01-09/
Lebanon's bonds rally as parliament elects first president since 2022,Middle East,https://www.reuters.com/world/middle-east/lebanons-bonds-rally-parliament-elects-first-president-since-2022-2025-01-09/
"Swiss national takes own life in Iran prison, Iranian judge says",Middle East,https://www.reuters.com/world/swiss-national-dies-by-suicide-iranian-prison-2025-01-09/
Most Gulf markets ease on US economic data,Middle East,https://www.reuters.com/world/middle-east/most-gulf-markets-ease-us-economic-data-2025-01-09/
Exclusive: Gaza checkpoint to be staffed by scores of armed American contractors,Middle East,https://www.reuters.com/world/inside-us-security-firms-risky-gaza-mission-2025-01-30/
Prominent Palestinian prisoner freed in Gaza deal unable to return to embattled hometown,Middle East,https://www.reuters.com/world/middle-east/prominent-palestinian-prisoner-freed-gaza-deal-unable-return-embattled-hometown-2025-01-30/
"UN chief demands evacuation of 2,500 Gaza children at 'imminent risk' of death",Middle East,https://www.reuters.com/world/middle-east/un-chief-demands-evacuation-2500-gaza-children-imminent-risk-death-2025-01-30/
Syrian leader Sharaa pledges to form inclusive government,Middle East,https://www.reuters.com/world/middle-east/syrian-leader-sharaa-pledges-form-inclusive-government-2025-01-30/
"Hamas confirms killing of its military leader, months after airstrike",Middle East,https://www.reuters.com/world/middle-east/hamas-armed-wing-announces-killing-its-military-leader-2025-01-30/
US airstrike in Syria kills senior operative of al-Qaeda affiliate,Middle East,https://www.reuters.com/world/middle-east/us-airstrike-syria-kills-senior-operative-al-qaeda-affiliate-2025-01-31/
"Qatar's Emir visits Syria, first head of state to visit Damascus since Assad's fall",Middle East,https://www.reuters.com/world/middle-east/qatars-emir-visit-damascus-thursday-al-jazeera-says-2025-01-30/
"Rebuilding Gaza could take 10-15 years, Trump envoy tells Axios",Middle East,https://www.reuters.com/world/rebuilding-gaza-could-take-10-15-years-trump-envoy-tells-axios-2025-01-30/
"Asia stocks ease; dollar, gold firms as tariff threat lingers",Middle East,https://www.reuters.com/markets/global-markets-wrapup-1-2025-01-30/
Oil prices rise amid US tariff threat but still set for weekly loss,Middle East,https://www.reuters.com/markets/commodities/oil-prices-rise-amid-us-tariff-threat-still-set-weekly-loss-2025-01-31/
Emirati billionaire Al Habtoor says he is afraid to set foot in Lebanon,Middle East,https://www.reuters.com/world/middle-east/emirati-billionaire-al-habtoor-says-he-is-afraid-set-foot-lebanon-2025-01-30/
"Exclusive: ITV, RedBird IMI in early-stage talks to merge production businesses, sources say",Middle East,https://www.reuters.com/markets/deals/itv-redbird-imi-hold-early-stage-talks-merge-production-businesses-sources-say-2025-01-30/
"Turkey awaiting price proposal for possible Eurofighter jet purchase, Turkish source says",Middle East,https://www.reuters.com/world/middle-east/turkey-awaiting-price-proposal-possible-eurofighter-jet-purchase-turkish-source-2025-01-30/
"Syria's Sharaa declared president for transition, consolidating his power",Middle East,https://www.reuters.com/world/middle-east/syrias-leader-sharaa-named-president-transitional-period-state-news-agency-says-2025-01-29/
UNRWA Lebanon says not impacted by US aid freeze or new Israeli law,Middle East,https://www.reuters.com/world/unrwa-lebanon-says-not-impacted-by-us-aid-freeze-or-new-israeli-law-2025-01-29/
Hospital in Jordan offers injured Gazans hope for recovery,Middle East,https://www.reuters.com/world/middle-east/hospital-jordan-offers-injured-gazans-hope-recovery-2025-01-29/
Gulf markets end mixed as investors eye earnings,Middle East,https://www.reuters.com/markets/gulf-markets-end-mixed-investors-eye-earnings-2025-01-30/
"Israeli troops to remain in Jenin refugee camp, defence minister says",Middle East,https://www.reuters.com/world/middle-east/israeli-troops-remain-jenin-refugee-camp-defence-minister-says-2025-01-29/
Israeli PM ordered delay of release of Palestinians scheduled Thursday,Middle East,https://www.reuters.com/world/middle-east/israeli-pm-ordered-delay-release-palestinians-scheduled-thursday-2025-01-30/
Most Gulf markets gain ahead of earnings; Saudi falls,Middle East,https://www.reuters.com/markets/most-gulf-markets-gain-ahead-earnings-saudi-falls-2025-01-30/
"Israel makes buses carrying Palestinians slated for release turn back, official says",Middle East,https://www.reuters.com/world/middle-east/israel-makes-buses-carrying-palestinians-slated-release-turn-back-official-says-2025-01-30/
US tariff threat limits oil prices,Middle East,https://www.reuters.com/markets/commodities/oil-steady-markets-await-clarity-tariffs-by-trump-canada-mexico-2025-01-30/
Syrian minister to attend Paris conference to coordinate international efforts - document,Middle East,https://www.reuters.com/world/syrian-minister-attend-paris-conference-coordinate-international-efforts-2025-01-30/
"Israeli female hostage handed to Red Cross amid surging crowd in Gaza, TV says",Middle East,https://www.reuters.com/world/middle-east/israeli-female-hostage-handed-red-cross-amid-surging-crowd-gaza-tv-says-2025-01-30/
"Abu Dhabi wealth fund ADQ, Orion team up to invest $1.2 bln in metals, mining",Middle East,https://www.reuters.com/markets/deals/abu-dhabis-wealth-fund-adq-orion-team-up-invest-12-bln-metals-mining-2025-01-30/
Dubai International Airport handles record 92 million passengers in 2024,Middle East,https://www.reuters.com/world/middle-east/dubai-international-airport-saw-92-mln-passengers-2024-dubai-ruler-says-2025-01-30/
"Israeli airstrike kills 10 Palestinians in West Bank, health ministry says",Middle East,https://www.reuters.com/world/middle-east/israeli-airstrike-kills-least-three-palestinians-west-bank-red-crescent-says-2025-01-29/
"Saudi Arabia says GDP grew 1.3% in 2024, lifted by non oil sector",Middle East,https://www.reuters.com/world/middle-east/saudi-arabia-gdp-grew-13-2024-govt-estimate-shows-2025-01-30/
"Israeli hostage's release brings some relief for family but fate of wife, children unknown",Middle East,https://www.reuters.com/world/middle-east/israeli-hostages-release-brings-some-relief-family-fate-wife-children-unknown-2025-02-01/
"Egypt's Sisi, Trump discuss Gaza; no mention of Palestinian transfer",Middle East,https://www.reuters.com/world/egypts-sisi-trump-discuss-gaza-ceasefire-no-mention-palestinian-transfer-2025-02-01/
"Syria's president visits Saudi Arabia on Sunday, first trip abroad after Assad's fall",Middle East,https://www.reuters.com/world/middle-east/syrias-president-visits-saudi-arabia-sunday-first-trip-abroad-after-assads-fall-2025-02-01/
Netanyahu leaves for Washington looking to deepen ties with Trump,Middle East,https://www.reuters.com/world/middle-east/netanyahu-leaves-washington-looking-deepen-ties-with-trump-2025-02-02/
"Palestinian teen among 5 killed in Israeli airstrikes on West Bank, health ministry says",Middle East,https://www.reuters.com/world/middle-east/palestinian-teen-killed-israeli-air-strike-west-bank-health-ministry-says-2025-02-01/
Turkey says it killed 23 Kurdish militants in Syria,Middle East,https://www.reuters.com/world/middle-east/turkey-says-it-killed-23-kurdish-militants-syria-2025-02-02/
Israel's Netanyahu says negotiations start Monday for next phase of Gaza ceasefire,Middle East,https://www.reuters.com/world/middle-east/israels-netanyahu-says-negotiations-start-monday-next-phase-gaza-ceasefire-2025-02-01/
"Netanyahu to depart Sunday for U.S. to meet with Trump, statement says",Middle East,https://www.reuters.com/world/netanyahu-depart-sunday-us-meet-with-trump-statement-says-2025-02-01/
Retired general picked to head Israeli military,Middle East,https://www.reuters.com/world/middle-east/eyal-zamir-appointed-new-israeli-army-chief-staff-statement-says-2025-02-01/
Arab foreign ministers reject Trump call for transfer of Palestinians,Middle East,https://www.reuters.com/world/middle-east/arab-foreign-ministers-reject-transferring-out-palestinians-under-any-2025-02-01/
"UNRWA carries on aid work despite Israeli ban, hostilities",Middle East,https://www.reuters.com/world/any-forced-halt-unrwas-work-would-jeopardise-gaza-ceasefire-agency-says-2025-01-31/
Exclusive: US seeks to block Hezbollah ally from naming Lebanon finance minister,Middle East,https://www.reuters.com/world/middle-east/us-seeks-block-hezbollah-ally-naming-lebanon-finance-minister-sources-say-2025-01-31/
Syria arrests Assad-era officer seen as responsible for triggering 2011 uprising,Middle East,https://www.reuters.com/world/middle-east/syria-arrests-assad-era-officer-credited-with-triggering-2011-uprising-2025-01-31/
"Rats, dogs and torn clothes amid the ruins of Gaza homes",Middle East,https://www.reuters.com/world/middle-east/rats-dogs-torn-clothes-amid-ruins-gaza-homes-2025-01-31/
"Egypt's president Sisi congratulates Syria's new president Sharaa, statement says",Middle East,https://www.reuters.com/world/middle-east/egypts-president-sisi-congratulates-syrias-new-president-sharaa-statement-says-2025-01-31/
Trump and Netanyahu expected to meet once on Tuesday -US official,Middle East,https://www.reuters.com/world/trump-netanyahu-expected-meet-twice-washington-tuesday-axios-reports-2025-01-31/
Istanbul mayor appears in court amid concerns about crackdown on Turkish opposition,Middle East,https://www.reuters.com/world/middle-east/istanbul-mayor-appears-court-amid-concerns-about-crackdown-turkish-opposition-2025-01-31/
"For millions of children in food crises, a heightened risk of lifelong damage",Middle East,https://www.reuters.com/world/middle-east/millions-children-food-crises-heightened-risk-lifelong-damage-2025-01-31/
"Three Israeli hostages, including dual US and French citizens, set for release in Gaza on Saturday",Middle East,https://www.reuters.com/world/middle-east/hamas-releases-names-israeli-hostages-be-released-saturday-2025-01-31/
Iran foreign minister: attacking our nuclear sites would be 'one of biggest mistakes US could make',Middle East,https://www.reuters.com/world/iran-foreign-minister-attacking-our-nuclear-sites-would-be-one-biggest-mistakes-2025-01-31/
Egyptians protest Trump displacement plan at Rafah border crossing,Middle East,https://www.reuters.com/world/egyptians-protest-trump-displacement-plan-rafah-border-crossing-2025-01-31/
Suez Canal Authority says stability returning to Red Sea,Middle East,https://www.reuters.com/world/suez-canal-authority-says-stability-returning-red-sea-2025-01-31/
"Two people killed in Israeli strike on Lebanon's Bekaa Valley, health ministry says",Middle East,https://www.reuters.com/world/middle-east/israel-targets-hezbollah-sites-lebanon-accuses-group-ceasefire-breach-2025-01-31/
Spanish port traffic surges due to Red Sea crisis,Middle East,https://www.reuters.com/world/europe/spanish-port-traffic-surges-due-red-sea-crisis-2025-01-31/
"Britain, France and Germany reiterate concern over Israel blocking contact with UNRWA",Middle East,https://www.reuters.com/world/middle-east/uk-france-germany-reiterate-concern-over-israel-blocking-contact-with-unrwa-2025-01-31/
"Syria’s Islamist rulers overhaul economy with firings, privatization of state firms",Middle East,https://www.reuters.com/world/middle-east/syrias-islamist-rulers-overhaul-economy-with-firings-privatization-state-firms-2025-01-31/
"Mashreq Bank lifts Dubai, Abu Dhabi edges up",Middle East,https://www.reuters.com/markets/mashreq-bank-lifts-dubai-abu-dhabi-edges-up-2025-01-31/
"Syria turns to intermediaries for oil imports after low interest in tenders, sources say",Middle East,https://www.reuters.com/world/middle-east/syria-turns-intermediaries-oil-imports-after-low-interest-tenders-sources-say-2025-01-31/
Exclusive: Syria’s Sharaa to discuss defense pact with Turkey’s Erdogan,Middle East,https://www.reuters.com/world/middle-east/syrias-sharaa-discuss-defense-pact-with-turkeys-erdogan-sources-say-2025-02-04/
Israeli military operation turns Jenin refugee camp into 'ghost town',Middle East,https://www.reuters.com/world/middle-east/israeli-military-operation-turns-jenin-refugee-camp-into-ghost-town-2025-02-04/
"Iraqi-led air strikes kill five Islamic State operatives, US Centcom says",Middle East,https://www.reuters.com/world/middle-east/iraqi-led-air-strikes-kill-five-islamic-state-operatives-us-centcom-says-2025-02-04/
Trump and Netanyahu set for pivotal talks on Middle East agenda,Middle East,https://www.reuters.com/world/trump-netanyahu-set-pivotal-talks-middle-east-agenda-2025-02-04/
Israel preparing to send team to Doha to discuss ceasefire,Middle East,https://www.reuters.com/world/middle-east/israel-preparing-send-team-doha-discuss-ceasefire-2025-02-04/
"Turkish pro-Kurdish party says jailed militant Ocalan will make ""historic call""",Middle East,https://www.reuters.com/world/middle-east/turkish-pro-kurdish-party-says-jailed-militant-ocalan-will-make-historic-call-2025-02-04/
Some Palestinian prisoners freed in ceasefire arrive in Turkey,Middle East,https://www.reuters.com/world/middle-east/some-palestinian-prisoners-freed-ceasefire-arrive-turkey-2025-02-04/
"Gazans in Egypt reject displacement, grapple with decision when to go home",Middle East,https://www.reuters.com/world/middle-east/gazans-egypt-reject-displacement-grapple-with-decision-when-go-home-2025-02-03/
Arab nations oppose removing Palestinians from Gaza in letter to US,Middle East,https://www.reuters.com/world/middle-east/arab-nations-oppose-removing-palestinians-gaza-letter-us-2025-02-03/
Trump to target UN rights body and Palestinian relief agency,Middle East,https://www.reuters.com/world/trump-order-us-withdrawal-un-human-rights-council-halt-unrwa-funding-2025-02-03/
"Netanyahu to extend Washington visit, to return to Israel Saturday - Axios",Middle East,https://www.reuters.com/world/middle-east/netanyahu-extend-washington-visit-return-israel-saturday-axios-2025-02-03/
Two Israeli soldiers killed in West Bank shooting,Middle East,https://www.reuters.com/world/middle-east/israeli-troops-kill-gunman-who-opened-fire-west-bank-military-says-2025-02-04/
Most Gulf markets inch higher despite trade war fears,Middle East,https://www.reuters.com/markets/most-gulf-markets-inch-higher-despite-trade-war-fears-2025-02-04/
Moscow urges Hamas to release Russian hostage from Gaza,Middle East,https://www.reuters.com/world/moscow-urges-hamas-release-russian-hostage-gaza-2025-02-03/
